name,price,url,small_description,images_src,full_description,additional_info,box_contents,sleeve_contents
7 Wonders (TH) 7 สิ่งมหัศจรรย์,"฿1,800.00",https://siamboardgames.com/product/7-wonders/,"ประเภทบอร์ดเกม : ครอบครัว, กลยุทธ อายุ : 10+ จำนวนผู้เล่น : 2-7 คน เวลา : 30 นาที","['https://siamboardgames.com/wp-content/uploads/2024/02/Cover-7Wonders-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/07/7-Wonders-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/7-Wonders-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/7-Wonders-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/7-Wonders-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/7-Wonders-04-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/04/มอก2540_7wonders-min-600x600.png']","['ตำนานเล่าขานถึงสิ่งที่เราได้สร้างเอาไว้ให้โลกได้เชยชมรับบทเป็นผู้ปกครองอารยธรรมของมหาอำนาจทั้ง 7 ในโลกยุคโบราณ บริหารทรัพยากรให้ดี พัฒนาอารยธรรมให้เจริญรุ่งเรือง สร้างสิ่งปลูกสร้างขนาดมหึมาให้มนุษย์ยุคหลังได้ชื่นชมความมหัศจรรย์', '']","[('น้ำหนัก', '1.7 กก.'), ('ขนาด', '28.5 × 28.5 × 8 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน'), ('เวลาในการเล่น', 'น้อยกว่า 30 นาที, 30 นาที ขึ้นไป')]","['กระดานสิ่งมหัศจรรย์ 7 แผ่น', 'การ์ดสิ่งมหัศจรรย์ 7 ใบ', 'การ์ดยุคหนึ่ง (I) 49 ใบ', 'การ์ดยุคสอง (II) 49 ใบ', 'การ์ดยุคสาม (III) 50 ใบ', 'โทเคนอำนาจทางทหาร 46 อัน', 'เหรียญ 3 จำนวน 24 เหรียญ', 'เหรียญ 1 จำนวน 46 เหรียญ', 'สมุดนับคะแนน 1 เล่ม', 'คู่มือสอนกติกาการเล่น 1 ฉบับ', 'แผ่นสรุปกติกา 1 แผ่น', 'การ์ดสำหรับ <<การเล่น 2 คน>> 2 ใบ']","['ซองใส่การ์ด: Black Onyx', 'ขนาดซอง: 60 x 100 มม.', 'จำนวน: 154 ซอง / 4 แพค']"
Pandemic (TH) เกมโรคระบาด,"฿1,500.00",https://siamboardgames.com/product/pandemic/,"ประเภทบอร์ดเกม : ครอบครัว, กลยุทธ อายุ : 8+ จำนวนผู้เล่น : 2-4 คน เวลา : 45 นาที","['https://siamboardgames.com/wp-content/uploads/2025/03/boardgames-strategy-22-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/07/Pandemic_3dbox-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Pandemic-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Pandemic-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Pandemic-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Pandemic-04-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/12/โรคระบาด5-600x600.jpg', 'https://siamboardgames.com/wp-content/uploads/2023/12/โรคระบาด4-600x600.jpg', 'https://siamboardgames.com/wp-content/uploads/2023/12/โรคระบาด3-600x600.jpg', 'https://siamboardgames.com/wp-content/uploads/2023/12/โรคระบาด2-600x600.jpg', 'https://siamboardgames.com/wp-content/uploads/2024/04/มอก2540_Pandemic-min-600x600.png']","['รับบทเป็นผู้เชี่ยวชาญในการต่อสู่กับโรคร้ายด้านต่างๆ ร่วมมือกับเพื่อนๆ หยุดยั้งการแพร่ระบาดของโรคร้ายทั้ง 4 ที่ยังไม่มีวิธีการรักษา', '']","[('น้ำหนัก', '1 กก.'), ('ขนาด', '22.9 × 30.5 × 6 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน, เด็กโต'), ('เวลาในการเล่น', '30 นาที ขึ้นไป')]","['กระดานแผนที่โลกและเมืองสำคัญต่างๆ', 'การ์ดตัวละคร 7 ใบพร้อมตัวหมากที่สีตรงกัน', 'สถานีวิจัย 6 หลัง', 'ป้ายกำกับ 6 ชิ้น', 'ลูกบาศก์โรค 96 ลูก', 'การ์ดแพร่เชื้อ 48 ใบ', 'การ์ดผู้เล่น 59 ใบ', 'การ์ดอ้างอิงและหนังสือสอนกฎการเล่น']","['ซองใส่การ์ด: White Diamond', 'ขนาดซอง: 63.5 x 88 มม.', 'จำนวน: 116 ซอง / 3 แพค']"
King of Tokyo (TH) ราชันแห่งโตเกียว,"฿1,450.00",https://siamboardgames.com/product/king-of-tokyo/,ประเภทบอร์ดเกม : ครอบครัว อายุ : 8+ จำนวนผู้เล่น : 2-6 คน เวลา : 30 นาที,"['https://siamboardgames.com/wp-content/uploads/2024/02/Cover-KingofTokyo-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/05/king-of-tokyo-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/KingofTokyo-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/KingofTokyo-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/KingofTokyo-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/KingofTokyo-05-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/KingofTokyo-04-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/KingofTokyo-06-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/04/มอก2540_KOT-min-600x600.png']","['ไม่ต้องคิดวางแผนอะไรให้มากมาย ทอยเต๋าสู้ไปเลย! บอร์ดเกมสำหรับคนที่ชอบการต่อสู้ เล่นง่ายและมันส์มาก!', '']","[('น้ำหนัก', '1 กก.'), ('ขนาด', '30 × 30 × 7 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน, เด็กโต'), ('เวลาในการเล่น', 'น้อยกว่า 30 นาที, 30 นาที ขึ้นไป')]","['กระดานสัตว์ประหลาด 6 แผ่น', 'กระดานโตเกียว 1 แผ่น', 'ลูกเต๋าดำ 6 ลูก', 'การ์ดพลังพิเสษ 66 ใบ', 'หุ่นกระดาษสัตว์ประหลาด 6 ตัว', 'เม็ดพลังงาน', 'เหรียญโทเคน 28 เหรียญ', 'ลูกเต๋าเขียว 2 ลูก']","['ซองใส่การ์ด: White Diamond', 'ขนาดซอง: 63.5 x 88 มม.', 'จำนวน: 66 ซอง / 2 แพค']"
Citadels Classic(TH) ศึกสร้างเมือง,฿550.00,https://siamboardgames.com/product/citadels-classicth/,"ประเภทบอร์ดเกม : ครอบครัว, กลยุทธ อายุ : 10+ จำนวนผู้เล่น : 2-8 คน เวลา : 20-60 นาที","['https://siamboardgames.com/wp-content/uploads/2024/02/Cover-CitadelsClassic-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/07/Citadels_3dbox-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/CitadelsClassic-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/CitadelsClassic-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/CitadelsClassic-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/04/มอก2540_citadels-min-600x600.png']","['เกมการ์ดวัดใจ ไม่ว่าจะเล่นเอาฮา หรือจริงจังก็สนุกไม่แพ้กัน ผู้เล่นจะต้องแข่งขันกันสร้างเมืองเพื่อขึ้นเป็นสุดยอดนักสร้างเมือง โดยใช้ความสามารถพิเศษของการ์ดตัวละครที่มีอยู่เพื่อขัดขวางผู้เล่นคนอื่น', '']","[('น้ำหนัก', '0.8 กก.'), ('ขนาด', '13 × 13 × 4 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน, เด็กโต'), ('เวลาในการเล่น', 'น้อยกว่า 30 นาที, 30 นาที ขึ้นไป')]","['การ์ดตัวละคร 8 ใบ', 'การ์ดสิ่งปลูกสร้าง 68 ใบ', 'การ์ดมงกุฎ 1 ใบ', 'เหรียญทอง 25 เหรียญ', 'การ์ดอ้างอิง 7 ใบ']","['ซองใส่การ์ด: Purple Alexandrite', 'ขนาดซอง: 57.5 x 89 มม.', 'จำนวน: 84 ซอง / 2 แพค']"
Coup (TH) เกมโค่นอำนาจ,฿850.00,https://siamboardgames.com/product/coup/,ประเภทบอร์ดเกม : ปาร์ตี้ อายุ : 8+ จำนวนผู้เล่น : 2-10 คน เวลาในการเล่น : 15 นาที,"['https://siamboardgames.com/wp-content/uploads/2025/03/boardgames-party-2-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/07/Coup-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/05/Coup-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/05/Coup-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/05/Coup-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/04/มอก2562_Coup-min-600x600.png']","['โค่นอำนาจเหล่าผู้มีอิทธิพลให้พ้นทาง', 'พร้อมจับเหลี่ยมเพื่อนของคุณให้ได้!', 'เกมบลัฟ จับเหลี่ยมเพื่อน เป้าหมายคือต้องขึ้นไปอยู่จุดสูงสุดของการปกครอง โดยการใช้อิทธิพลที่เรามีอยู่ให้ถูกจังหวะเพื่อโค่นอำนาจ!', 'ในเกมโค่นอำนาจ เราจะเป็นผู้นำตระกูลที่จะต้องทำหน้าที่ในการนำพาตระกูลเราให้ไปอยู่ในจุดสูงสุดของการปกครอง โดยผู้เล่นแต่ละคนจะมีอิทธิพลในสายอาชีพต่างๆที่แตกต่างกัน ซึ่งเราจะต้องจัดสรรทรัพยากรที่เรามี และการใช้อิทธิพลเหล่านี้ให้ถูกจังหวะเพื่อชัยชนะ', '', 'วิธีการเล่น Coup เกมโค่นอำนาจ', 'แอคชั่นพื้นฐาน', 'แอคชั่นตัวละคร', '\ufeff']","[('น้ำหนัก', '1 กก.'), ('ขนาด', '18 × 12 × 4 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน, เด็กโต'), ('เวลาในการเล่น', 'น้อยกว่า 30 นาที'), ('ตัวเลือก', 'เฉพาะเกม, เกม+ซองหนา90, เกม+ซองหนา60, เกมห่อปก, เกมห่อปก+ซอง')]","['การ์ดตัวละคร 15 ใบ (แบ่งออกเป็นการ์ดเจ้าพระยามือสังหาร ขุนโจร ราชทูต และรัชทายาทอย่างละ 3 ใบ)', 'การ์ดสรุป 6 ใบ', 'ทองแท่ง 50 แท่ง', 'คู่มือกติกาการเล่น']","['ซองใส่การ์ด: Black Onyx', 'ขนาดซอง: 65 x 100 มม.', 'จำนวน: 30 ซอง / 1 แพ็ค']"
Bloodbound (TH) สงครามแวมไพร์,฿800.00,https://siamboardgames.com/product/bloodbound/,ประเภทบอร์ดเกม : ปาร์ตี้ อายุ : 12+ จำนวนผู้เล่น : 6-12 คน,"['https://siamboardgames.com/wp-content/uploads/2024/02/Cover-BloodBound-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/05/bloodbound-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Bloodbound-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Bloodbound-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Bloodbound-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Bloodbound-04-600x600.png']","['สงครามล้างตระกูลสิ้นสุดลง เหลือเพียงผู้รอดชีวิตเพียงหยิบมือ… คุณจะสามารถรวบรวม ไพร่พลผู้ภักดี และถอนรากถอนโคนประมุขของศัตรูได้หรือไม่ ความบาดหมางในอดีตมิอาจหลีกเลี่ยง ทั้งสองตระกูลต่างมีจำนวนพลเพิ่มมากขึ้น และขยายอาณาเขตครอบครองอย่างรวดเร็ว…สงครามระอุขึ้น คร่าชีวิตเหล่าอสูรไป นับไม่ถ้วน นอกเหนือจากประมุขทั้งสองฝ่ายแล้วนั้น ยังมีเหล่านักรบระดับหัวหน้าอีก เพียงหยิบมือที่สามารถเอาตัวรอดออกมาจากศึกนองเลือดครั้งนี้ได้', 'หลังจากประมุขทั้งสองตระกูลเฝ้ากบดานอย่างเงียบเชียบจนผ่านพ้นฤดูทั้งคู่จึงเริ่มออก ตามหาเหล่าผู้รอดชีวิต…ทั้งมิตรและศัตรู ถึงเวลาแล้วที่ประมุขทั้งสองจะรวบรวมพลพรรค ผู้จงรักภักดีที่เหลืออยู่ เพื่อเผด็จศึกฝ่ายอริให้สิ้นซาก!', '']","[('น้ำหนัก', '1 กก.'), ('ขนาด', '20.4 × 20.4 × 4 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน'), ('เวลาในการเล่น', 'น้อยกว่า 30 นาที, 30 นาที ขึ้นไป')]","['การ์ดตัวละครตระกูลฟีนิกซ์ 9 ใบ', 'การ์ดตัวละครตระกูลการ์กอยล์ 9 ใบ', 'การ์ดตัวละครผู้คุมกฎ 2 ใบ', 'การ์ดอ้างอิง 12 ใบ', 'โทเคนยศ 19 อัน', 'โทเคนสังกัดฟีนิกซ์ 13 อัน', 'โทเคนสังกัดการ์กอยล์ 13 อัน', 'โทเคนไม่ระบุสังกัด 20 อัน', 'การ์ดความสามารถ ดาบ 2 ใบ', 'การ์ดความสามารถ โล่ 4 ใบ', 'การ์ดความสามารถ พัด 4 ใบ', 'การ์ดความสามารถ คำสาป 4 ใบ', 'การ์ดความสามารถ คทา 6 ใบ', 'การ์ดความสามารถ ปากกาขนนก 2 ใบ', 'มีดสั้นกระดาษแข็ง 1 เล่ม']","['ซองใส่การ์ด: Light Green', 'ขนาดซอง: 41 x 63 มม.', 'จำนวน: 22 ซอง / 1 แพค', 'ซองใส่การ์ด: Blue Turquiose', 'ขนาดซอง: 70 x 120 มม.', 'จำนวน: 32 ซอง / 1 แพค']"
Photosynthesis (TH) เกมสังเคราะห์แสง,"฿1,650.00",https://siamboardgames.com/product/photosynthesis/,ประเภทบอร์ดเกม : ครอบครัว อายุ : 10+ จำนวนผู้เล่น : 2-4 คน เวลา : 45 - 60 นาที,"['https://siamboardgames.com/wp-content/uploads/2024/02/Cover-Photosynthesis-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/07/Photosynthesis-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/04/มอก2540_Photosynthesis-min-600x600.png']","['แมกไม้นานาพรรณต่างแก่งแย่งแข็งขันแตกกิ่งก้านสาขาหว่านเมล็ดพันธุ์ไปทั่วผืนป่าเล็กๆ อันแสนอุดมสมบูรณ์ เมื่อต้นไม้เติบใหญ่ แผ่ใบเลี้ยงสู้แสงอาทิตย์กล้า ก็แปรเปลี่ยนเป็น”พลังงานแสง”และทอดเงาทับไม้ เล็กรอบๆ เมื่อต้นไม้สิ้นอายุขัย ผู้เล่นจะได้คะแนนแบ่งสรรกันตามความอุดมสมบูรณ์ของผืนดินที่ ต้นไม้นั้นเติบโตมา หว่านเมล็ดขยายพันธุ์ สะสมพลังงานแสงอาทิตย์และระวังไม่ไปเพาะพันธุ์ อยู่ใต้ร่มเงาต้นไม้อื่น บ่มเพาะพันธุ์ไม้ของตัวเองให้เติบใหญ่และขยายพันธุ์ให้ยิ่งใหญ่ที่สุดในผืนป่าแห่งนี้', 'ร่วมเป็นหนึ่งเดียวกับเหล่าพฤกษาชาติและดื่มด่ำแสงแดดแรงกล้าที่ทาทาบกระทบกิ่งก้านใบ', '']","[('น้ำหนัก', '2.2 กก.'), ('ขนาด', '30 × 30 × 9 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน, เด็กโต'), ('เวลาในการเล่น', '30 นาที ขึ้นไป, 1 ชั่วโมง ขึ้นไป')]","['กติกาการเล่นพร้อมภาพประกอบ', 'กระดาน 1 แผ่น', 'ดวงอาทิตย์ 1 ซีก', 'ตัวนับรอบโคจร 4 แผ่น', 'กระดานสำหรับผู้เล่น 4 แผ่น', 'ป้ายกำกับผู้เล่นคนแรก', 'แผ่นคะแนน 24 แผ่น', 'ตัวนับพลังงานแสง 4 ชิ้น', 'เมล็ดพันธุ์ 24 เมล็ด (สายพันธุ์ละ 6 แผ่น)', 'ต้นไม้เล็ก 32 ต้น (สายพันธุ์ละ 8 ต้น)', 'ต้นไม้กลาง 16 ต้น (สายพันธุ์ละ 4 ต้น)', 'ต้นไม้ใหญ่ 8 ต้น (สายพันธุ์ละ 2 ต้น)']",[]
Sheriff of Nottingham (TH) ผู้ตรวจการแห่งเมืองนอตติงแฮม,"฿1,450.00",https://siamboardgames.com/product/sheriff-of-nottingham/,ประเภทบอร์ดเกม : ปาร์ตี้ อายุ : 14+ จำนวนผู้เล่น : 3-5 คน เวลาที่ใช้: 30 นาที,"['https://siamboardgames.com/wp-content/uploads/2024/02/Cover-SheriffNottingham-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/05/sheriff-of-nottingham-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Sheriff-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Sheriff-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Sheriff-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Sheriff-04-600x600.png']","['เกมสุดมันส์ที่ต้องใช้การเจรจาและหลอกล่อ หรือติดสินบน เพื่อที่จะชนะในเกมนี้!', '', 'ผู้เล่นจะได้รับบทเป็นพ่อค้าแม่ค้าที่ต้องขนของเข้ามายังเมืองนอตติงแฮม คุณจะต้องทำทุกวิถีทางเพื่อทำกำไรจากสินค้าที่มีอยู่ให้ได้มากที่สุด แต่ไม่ง่ายแบบนั้น เพราะท่านผู้ตรวจการแห่งเมืองนี้จะตรวจสอบทั้งหมด หากมีการขนของผิดกฏหมายเข้ามาด้วยคุณหว่านล้อม หรือติดสินบน ไม่ให้ผู้ตรวจการตรวจค้นและยึดสินค้าเถื่อนของเราไปได้!']","[('น้ำหนัก', '2.5 กก.'), ('ขนาด', '25.4 × 25.4 × 8 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน'), ('เวลาในการเล่น', 'น้อยกว่า 30 นาที, 30 นาที ขึ้นไป')]","['การ์ดสินค้า 216 ใบ ได้แก่: สินค้าถูกกฎหมาย 144 ใบ (การ์ดสีเขียว) สินค้าต้องห้าม 60 ใบ (การ์ดสีแดง) สินค้าหลวง 12 ใบ (การ์ดสีแดงที่มีป้ายชื่อสีทองและมีตราผู้ตรวจการประทับด้านล่าง)', 'เหรียญทอง 110 เหรียญ แบ่งเป็น 4 ขนิด เหรียญ 1 จำนวน 39 เหรียญ เหรียญ 5 จำนวน 42 เหรียญ เหรียญ 20 จำนวน 17 เหรียญ เหรียญ 50 จำนวน 12 เหรียญ', 'ป้ายแสดงตำแหน่งผู้ตรวจการ 1 แผ่น', 'แผ่นร้านค้า 5 แผ่น', 'ถุงสินค้า 5 ถุง', 'กติกาการเล่น']","['ซองใส่การ์ด: White Diamond', 'ขนาดซอง: 63.5 x 88 มม.', 'จำนวน: 216 ซอง / 5 แพค']"
Ultimate Werewolf Deluxe (TH) เกมล่าปริศนามนุษย์หมาป่า,฿850.00,https://siamboardgames.com/product/ultimate-werewolf-deluxe/,ประเภทบอร์ดเกม : ปาร์ตี้ อายุ : 8+ จำนวนผู้เล่น : 5-75 คน เวลา : 30 นาที,"['https://siamboardgames.com/wp-content/uploads/2024/02/Cover-Werewolf-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/07/Ultimate-Werewolf-Deluxe-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/บอร์ดเกมหมาป่า1-600x600.jpg', 'https://siamboardgames.com/wp-content/uploads/2024/01/Werewolf-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Werewolf-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Werewolf-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/Werewolf-04-600x600.png']","['มนุษย์กับมนุษย์หมาป่า ไม่สามารถอยู่ร่วมกันได้หรอกนะ! ตามล่าหามนุษย์หมาป่าและขับไล่ออกไปจากหมู่บ้านให้ได้ หรือฝ่ายมนุษย์หมาป่าที่จะล่ายังไงไม่ให้ถูกจับได้!', '\ufeff', 'เกมนี้แบ่งผู้เล่นเป็นสองทีม ทีมมนุษย์หมาป่า และทีมชาวบ้านทั้งสองฝ่าย มีหน้าที่เหมือนกันคือ ต้องหาทางกำจัดฝ่ายตรงข้ามให้หมดไป แน่นอนว่ามันไม่ได้ง่ายอย่างนั้น หากคุณเป็นชาวบ้าน คุณจะแน่ใจได้อย่างไรว่าเพื่อนที่คุณไว้ใจนั้น ไม่ใช่มนุษย์หมาป่าละ…?']","[('น้ำหนัก', '0.8 กก.'), ('ขนาด', '18 × 12 × 4 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน, เด็กโต'), ('เวลาในการเล่น', 'น้อยกว่า 30 นาที, 30 นาที ขึ้นไป'), ('ตัวเลือก', 'เฉพาะเกม, เกม+ซองหนา90, เกม+ซองหนา60, เกมห่อปก, เกมห่อปก+ซอง')]","['บทบาทต่างๆที่มีมากกว่า 40 บทบาท', 'โครงเรื่องสมมติสำหรับกลุ่มผู้เล่นที่ต่างกันไปตามจำนวนและประสบการณ์การเล่น', 'การ์ด 78 ใบ พร้อมภาพประกอบสวยงาม', 'แผ่นบันทึกข้อมูลสำหรับผู้ดำเนินเกม', 'คู่มือการเล่นโดยละเอียด', 'กลยุทธ์และคำแนะนำต่าง ๆ']","['ซองใส่การ์ด: White Diamond', 'ขนาดซอง: 63.5 x 88 มม.', 'จำนวน: 74 ซอง / 2 แพค']"
One Night Ultimate Werewolf (TH) หนึ่งคืนปริศนาเกมล่ามนุษย์หมาป่า,฿850.00,https://siamboardgames.com/product/one-night-ultimate-werewolf/,ประเภทบอร์ดเกม : ปาร์ตี้ อายุ : 8+ จำนวนผู้เล่น : 3-10 คน เวลา : 10 นาที,"['https://siamboardgames.com/wp-content/uploads/2025/03/boardgames-party-1-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2023/05/Onenight_3dbox_1-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/OneNight-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/OneNight-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/OneNight-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/04/มอก2540_Onenight-min-600x600.png']","['หมู่บ้านเราจะรอดจากมนุษย์หมาป่าหรือไหมนั้น อยู่ที่ผู้เล่นทุกคนแล้ว และจำให้ดีมีเวลาแค่ 1 วัน ที่จะตามหามนุษย์หมาป่าให้เจอ!', '', 'จากเกมสุดฮิตอย่าง “เกมล่าปริศนามนุษย์หมาป่า” สู่เกมภาคแยก “หนึ่งคืนปริศนาเกมล่ามนุษย์หมาป่า” เหมาะสำหรับปาตี้เล็กๆ จำนวนคนไม่มาก และใช้เวลาในการเล่นค่อนข้างน้อย แต่ยังได้ความสนุกแบบต้นฉบับมาครบ ทีมชาวบ้านมีเวลาแค่ 1 วัน ในการตามหามนุษย์หมาป่าให้พบ หากทำไม่สำเร็จและเมื่อค่ำคืนมาถึง มนุษย์หมาป่าก็จะฆ่าทุกคนในเกม!']","[('น้ำหนัก', '0.8 กก.'), ('ขนาด', '18 × 12 × 4 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน, เด็กโต'), ('เวลาในการเล่น', 'น้อยกว่า 30 นาที'), ('ตัวเลือก', 'เฉพาะเกม, เกม+ซองหนา90, เกม+ซองหนา60, เกมห่อปก, เกมห่อปก+ซอง')]","['แผ่นการ์ดบทบาทหนา ทนทาน จำนวน 12 บทบาท', 'โทเคน 16 เหรียญ', 'คู่มือการเล่นที่สอนเล่นแบบละเอียด']","['ซองใส่การ์ด: Purple Alexandrite', 'ขนาดซอง: 57.5 x 89 มม.', 'จำนวน: 16 ซอง / 1 แพค']"
Ticket to Ride (TH) เกมต่อรถไฟ,"฿1,850.00",https://siamboardgames.com/product/ticket-to-ride/,ประเภทบอร์ดเกม : ครอบครัว อายุ : 8+ จำนวนผู้เล่น : 2-5 คน เวลา : 30-60 นาที,"['https://siamboardgames.com/wp-content/uploads/2024/02/Cover-TickettoRide-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/04/มอก2540_Ticket-To-Ride-min-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/TickettoRide-01-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/TickettoRide-02-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/TickettoRide-03-600x600.png', 'https://siamboardgames.com/wp-content/uploads/2024/01/TickettoRide-04-600x600.png']","['แข่งกันสร้างเส้นทางเดินรถไฟให้ไกลที่สุด ยิ่งสามารถสร้างเส้นทางได้ไกลและเชือมต่อเมืองหลายๆเมือง ก็ยิ่งได้คะแนนเยอะ แต่ถ้าไม่รีบยึดเส้นทางที่ต้องไว้ละก็ ผู้เล่นคนอื่นอาจจะชิงเอาเส้นที่เราต้องการไป', '']","[('น้ำหนัก', '2.6 กก.'), ('ขนาด', '30 × 30 × 7.7 เซนติเมตร'), ('เหมาะสำหรับ', 'วัยรุ่น, วัยทำงาน, เด็กโต'), ('เวลาในการเล่น', '30 นาที ขึ้นไป')]","['กระดานแสดงแผนที่การเดินรถไฟอเมริกา 1 แผ่น', 'รถไฟ 240 ขบวน แบ่งเป็นทั้งหมด 5 สี ได้แก่ น้ำเงิน, แดง, เขียว, เหลือง และ ดำ สีละ 45 ขบวน พร้อมตัวสำรองสำหรับแต่ละสี', 'การ์ด 144 ใบ แบ่งเป็นการด์ รถไฟ 110 ใบรวม 8 สี ได้แก่สี ชมพู, ขาว, น้ำเงิน, เหลือง, ส้ม , ดำ , แดง และ เขียว อย่างละ 12 ใบ และ การด์ หัวรถจักร (สีรุ้ง) 14 ใบ การ์ดจุดหมาย 30 ใบ การ์ดสรุป 1 ใบ การ์ดคะแนนพิเศษสำหรับคนที่มีเส้นทางยาวที่สุด 1 ใบ', 'ตัวไม้สำหรับนับคะแนน 5 ตัว แบ่งเป็นทั้งหมด 5 สี ได้แก่ น้ำเงิน, แดง, เขียว, เหลือง และ ดำ สีละ 1 ตัว', 'หนังสือกฎ 1 เล่ม', 'รหัสออนไลน์สำหรับเว็ปไซต์ Days of Wonder 1 รหัส']","['ซองใส่การ์ด: Dark Green Emerald', 'ขนาดซอง: 45 x 68 มม.', 'ฟจำนวน: 144 ซอง / 3 แพค']"
